CSID,CaseMasterID,csdate,cstype,PolicePersonID
4432,22469,2024-12-13,A,495
4433,22475,2025-09-02,A,495
4434,22483,2025-07-10,A,191
4435,22485,2026-01-12,A,442
4436,22487,2025-04-09,A,283
4437,22488,2025-02-04,A,69
4438,22495,2026-11-08,A,246
4439,22498,2020-10-04,A,342
4440,22501,2022-09-21,A,226
4441,22508,2021-04-13,A,69
4442,22545,2025-06-21,A,268
4443,22549,2020-06-29,A,473
4444,22555,2021-03-17,A,386
4445,22565,2026-04-24,A,221
4446,22569,2025-09-14,A,61
4447,22575,2026-08-18,A,474
4448,22577,2023-10-22,A,280
4449,22590,2021-07-24,A,429
4450,22593,2025-11-09,A,359
4451,22594,2025-10-07,A,271
4452,22599,2020-12-16,A,188
4453,22600,2022-04-01,A,420
4454,22606,2023-06-30,A,107
4455,22610,2022-07-01,A,59
4456,22612,2024-02-11,A,351
4457,22613,2024-10-18,A,29
4458,22618,2021-01-30,A,116
4459,22626,2025-07-26,A,454
4460,22627,2025-05-06,A,111
4461,22640,2022-05-25,A,493
4462,22643,2020-08-03,A,67
4463,22644,2023-09-08,A,246
4464,22651,2023-08-26,A,487
4465,22661,2021-08-13,A,24
4466,22663,2023-05-28,A,203
4467,22666,2021-11-11,A,175
4468,22667,2022-03-16,A,58
4469,22668,2026-02-04,A,43
4470,22674,2021-09-04,A,320
4471,22675,2026-06-24,A,360
4472,22690,2023-03-10,A,14
4473,22695,2022-01-20,A,320
4474,22699,2024-03-23,A,264
4475,22709,2023-07-07,A,211
4476,22717,2024-12-09,A,129
4477,22721,2025-10-21,A,223
4478,22731,2025-08-02,A,149
4479,22734,2027-01-01,A,267
4480,22737,2020-07-26,A,11
4481,22739,2026-09-09,A,374
4482,22742,2025-08-02,A,283
4483,22747,2021-08-12,A,321
4484,22748,2024-08-11,A,413
4485,22749,2022-08-15,A,75
4486,22757,2026-07-10,A,204
4487,22762,2026-07-14,A,484
4488,22770,2024-11-26,A,427
4489,22775,2024-10-06,A,389
4490,22783,2023-10-27,A,413
4491,22791,2020-04-02,A,348
4492,22793,2024-04-18,A,109
4493,22806,2025-04-13,A,481
4494,22808,2020-04-08,A,14
4495,22825,2024-04-29,A,2
4496,22829,2026-04-13,A,59
4497,22838,2021-03-30,A,195
4498,22841,2022-09-25,A,354
4499,22846,2026-07-30,A,230
4500,22857,2021-05-27,A,235
4501,22860,2020-11-01,A,360
4502,22876,2021-09-22,A,338
4503,22877,2024-08-30,A,440
4504,22880,2021-08-06,A,308
4505,22892,2021-05-19,A,384
4506,22894,2023-12-16,A,273
4507,22895,2023-01-24,A,214
4508,22897,2020-07-16,A,54
4509,22902,2026-01-28,A,485
4510,22903,2023-09-19,A,104
4511,22914,2020-12-31,A,109
4512,22916,2027-01-09,A,312
4513,22921,2021-06-16,A,169
4514,22942,2022-01-19,A,486
4515,22946,2025-07-31,A,339
4516,22949,2021-03-01,A,341
4517,22954,2026-04-10,A,287
4518,22956,2026-04-23,A,341
4519,22958,2025-11-22,A,410
4520,22960,2025-11-19,A,268
4521,22966,2026-09-09,A,202
4522,22969,2025-04-19,A,51
4523,22976,2021-04-22,A,463
4524,22978,2025-04-07,A,23
4525,22980,2020-05-07,A,236
4526,22986,2024-06-29,A,134
4527,22994,2020-06-06,A,333
4528,23005,2026-06-13,A,460
4529,23013,2026-06-03,A,197
4530,23027,2022-09-20,A,75
4531,23035,2026-10-16,A,465
4532,23041,2022-06-08,A,426
4533,23045,2020-10-18,A,318
4534,23047,2024-07-19,A,408
4535,23054,2022-09-11,A,148
4536,23060,2025-02-28,A,495
4537,23064,2025-12-24,A,463
4538,23066,2024-10-31,A,77
4539,23068,2022-03-05,A,429
4540,23070,2023-07-27,A,107
4541,23071,2026-02-12,A,360
4542,23072,2024-12-07,A,462
4543,23075,2024-05-07,A,47
4544,23077,2025-09-03,A,291
4545,23079,2025-10-02,A,15
4546,23089,2024-11-24,A,393
4547,23096,2023-10-09,A,179
4548,23098,2025-10-30,A,211
4549,23103,2025-10-24,A,203
4550,23106,2020-05-09,A,359
4551,23114,2026-03-30,A,353
4552,23123,2021-03-21,A,240
4553,23124,2021-08-12,A,441
4554,23125,2026-10-11,A,284
4555,23129,2023-08-12,A,29
4556,23131,2026-06-20,A,359
4557,23136,2025-10-04,A,26
4558,23137,2025-08-12,A,1
4559,23142,2024-09-25,A,434
4560,23143,2022-08-20,A,268
4561,23144,2020-12-16,A,71
4562,23147,2026-12-05,A,366
4563,23151,2023-08-13,A,481
4564,23153,2021-03-03,A,309
4565,23160,2022-12-12,A,184
4566,23164,2026-03-06,A,293
4567,23175,2021-08-05,A,111
4568,23185,2023-03-13,A,210
4569,23191,2021-05-27,A,267
4570,23195,2022-08-10,A,412
4571,23201,2024-10-20,A,322
4572,23220,2021-10-29,A,433
4573,23221,2021-09-25,A,395
4574,23236,2021-02-14,A,105
4575,23237,2022-10-05,A,433
4576,23246,2024-08-24,A,449
4577,23251,2022-11-03,A,322
4578,23254,2021-08-02,A,94
4579,23266,2025-07-31,A,220
4580,23270,2024-06-18,A,362
4581,23284,2025-08-24,A,494
4582,23292,2026-05-10,A,250
4583,23305,2023-11-05,A,354
4584,23325,2020-06-05,A,31
4585,23332,2022-05-08,A,269
4586,23340,2022-02-23,A,329
4587,23348,2022-07-03,A,238
4588,23349,2022-03-11,A,347
4589,23351,2024-11-17,A,153
4590,23353,2023-12-01,A,482
4591,23359,2023-06-22,A,463
4592,23362,2024-03-27,A,485
4593,23364,2025-02-04,A,275
4594,23366,2020-12-11,A,352
4595,23382,2023-03-14,A,179
4596,23399,2025-08-25,A,15
4597,23417,2022-09-05,A,112
4598,23421,2021-03-04,A,391
4599,23441,2021-04-28,A,115
4600,23447,2020-09-26,A,174
4601,23459,2026-08-08,A,282
4602,23461,2025-02-13,A,63
4603,23471,2021-10-09,A,235
4604,23478,2026-11-06,A,54
4605,23488,2023-07-25,A,384
4606,23493,2023-05-16,A,149
4607,23495,2022-07-15,A,359
4608,23497,2020-03-22,A,206
4609,23513,2021-01-14,A,419
4610,23536,2023-05-30,A,433
4611,23541,2025-05-20,A,305
4612,23543,2024-03-21,A,159
4613,23548,2020-06-30,A,230
4614,23553,2021-04-20,A,115
4615,23554,2023-03-14,A,212
4616,23558,2022-09-05,A,124
4617,23566,2025-10-02,A,9
4618,23571,2025-04-08,A,322
4619,23576,2023-12-05,A,413
4620,23583,2022-01-20,A,453
4621,23590,2021-08-07,A,323
4622,23592,2024-08-14,A,188
4623,23598,2024-10-16,A,110
4624,23612,2026-08-27,A,499
4625,23616,2021-10-10,A,15
4626,23620,2021-12-03,A,261
4627,23623,2025-11-17,A,118
4628,23632,2026-12-15,A,54
4629,23633,2021-03-23,A,8
4630,23639,2026-02-21,A,202
4631,23642,2023-06-19,A,482
4632,23643,2022-07-17,A,304
4633,23659,2021-02-24,A,458
4634,23660,2025-11-17,A,93
4635,23661,2026-06-02,A,401
4636,23662,2025-07-12,A,489
4637,23665,2026-10-13,A,67
4638,23670,2024-08-02,A,109
4639,23674,2020-05-29,A,51
4640,23676,2026-02-20,A,39
4641,23678,2025-11-23,A,280
4642,23680,2022-07-04,A,408
4643,23688,2022-01-27,A,411
4644,23691,2020-08-20,A,358
4645,23692,2021-06-01,A,430
4646,23697,2024-12-04,A,278
4647,23713,2024-03-07,A,71
4648,23715,2023-06-04,A,337
4649,23719,2023-09-24,A,273
4650,23724,2026-04-09,A,150
4651,23727,2022-01-11,A,291
4652,23745,2021-08-26,A,289
4653,23748,2025-10-07,A,53
4654,23753,2023-01-09,A,60
4655,23757,2020-09-30,A,27
4656,23766,2026-12-23,A,470
4657,23767,2026-05-18,A,36
4658,23770,2020-07-07,A,354
4659,23773,2020-09-29,A,359
4660,23774,2025-12-02,A,260
4661,23777,2024-03-25,A,170
4662,23805,2022-05-28,A,284
4663,23806,2022-05-01,A,386
4664,23816,2022-12-10,A,210
4665,23817,2020-06-28,A,401
4666,23820,2023-02-10,A,411
4667,23824,2023-06-08,A,152
4668,23825,2020-06-06,A,13
4669,23830,2020-06-30,A,235
4670,23842,2021-09-08,A,474
4671,23849,2020-05-02,A,339
4672,23850,2025-02-10,A,465
4673,23852,2026-04-29,A,229
4674,23860,2021-07-10,A,276
4675,23864,2021-04-09,A,9
4676,23867,2021-12-08,A,433
4677,23870,2024-04-10,A,359
4678,23881,2020-07-15,A,52
4679,23883,2020-08-26,A,475
4680,23884,2020-10-17,A,453
4681,23886,2024-11-23,A,376
4682,23887,2025-05-07,A,105
4683,23893,2020-07-23,A,209
4684,23896,2023-03-07,A,326
4685,23899,2023-05-21,A,450
4686,23902,2025-02-02,A,339
4687,23909,2022-05-14,A,308
4688,23912,2026-05-26,A,107
4689,23915,2026-06-23,A,121
4690,23923,2026-01-02,A,462
4691,23926,2021-07-29,A,225
4692,23931,2025-05-12,A,110
4693,23933,2020-08-24,A,324
4694,23934,2025-11-09,A,285
4695,23941,2022-01-02,A,454
4696,23950,2025-12-29,A,312
4697,23952,2020-04-13,A,131
4698,23953,2023-02-28,A,141
4699,23958,2025-04-09,A,69
4700,23961,2026-07-09,A,214
4701,23964,2020-12-07,A,83
4702,23967,2021-08-19,A,347
4703,23970,2024-04-26,A,235
4704,23983,2020-06-22,A,499
4705,23984,2025-02-14,A,414
4706,23990,2025-07-18,A,384
4707,23992,2023-07-16,A,410
4708,24000,2023-05-24,A,209
4709,24003,2024-12-02,A,338
4710,24009,2025-06-03,A,405
4711,24010,2025-09-26,A,310
4712,24013,2025-03-05,A,123
4713,24015,2023-11-11,A,182
4714,24021,2022-06-20,A,256
4715,24030,2022-05-21,A,199
4716,24031,2025-10-15,A,30
4717,24032,2021-01-25,A,477
4718,24035,2022-12-13,A,206
4719,24042,2026-09-21,A,487
4720,24046,2022-10-17,A,335
4721,24047,2026-06-11,A,90
4722,24050,2020-09-15,A,371
4723,24051,2023-12-16,A,141
4724,24052,2021-06-24,A,288
4725,24053,2021-05-14,A,54
4726,24055,2022-11-09,A,243
4727,24060,2024-10-15,A,133
4728,24062,2020-10-13,A,228
4729,24067,2021-04-14,A,103
4730,24080,2026-03-28,A,340
4731,24086,2020-11-19,A,22
4732,24098,2022-09-10,A,189
4733,24104,2022-01-17,A,102
4734,24106,2025-10-15,A,196
4735,24119,2023-01-09,A,357
4736,24140,2023-10-27,A,105
4737,24146,2022-08-20,A,450
4738,24147,2022-03-02,A,238
4739,24154,2022-03-16,A,450
4740,24160,2023-05-24,A,482
4741,24164,2026-08-13,A,75
4742,24165,2022-06-25,A,110
4743,24166,2021-11-17,A,257
4744,24175,2022-11-16,A,416
4745,24177,2020-03-06,A,342
4746,24179,2025-01-13,A,30
4747,24180,2027-01-14,A,152
4748,24186,2020-07-01,A,447
4749,24190,2025-10-02,A,172
4750,24191,2025-10-01,A,62
4751,24197,2025-02-03,A,408
4752,24218,2021-03-29,A,373
4753,24224,2021-08-30,A,54
4754,24236,2026-10-15,A,135
4755,24238,2021-04-24,A,89
4756,24240,2021-07-17,A,57
4757,24241,2024-02-07,A,102
4758,24246,2020-09-29,A,83
4759,24253,2026-06-09,A,87
4760,24263,2024-08-15,A,223
4761,24266,2020-02-04,A,422
4762,24273,2024-08-21,A,10
4763,24282,2021-03-15,A,193
4764,24288,2021-07-16,A,377
4765,24292,2021-10-31,A,432
4766,24295,2024-09-25,A,297
4767,24308,2023-04-01,A,321
4768,24313,2023-08-08,A,201
4769,24318,2022-09-26,A,420
4770,24323,2026-05-26,A,238
4771,24325,2022-09-17,A,463
4772,24326,2020-05-02,A,322
4773,24337,2022-08-11,A,246
4774,24342,2022-03-11,A,129
4775,24363,2025-10-06,A,467
4776,24374,2025-01-20,A,432
4777,24377,2025-07-08,A,308
4778,24378,2021-10-22,A,350
4779,24380,2023-12-31,A,350
4780,24382,2020-11-09,A,21
4781,24384,2020-09-23,A,382
4782,24385,2022-02-27,A,247
4783,24392,2020-07-06,A,457
4784,24402,2023-04-16,A,204
4785,24405,2024-10-07,A,175
4786,24411,2027-01-20,A,43
4787,24419,2020-06-07,A,339
4788,24422,2020-09-01,A,423
4789,24426,2022-07-26,A,50
4790,24434,2020-06-14,A,413
4791,24437,2023-12-02,A,297
4792,24439,2025-09-16,A,446
4793,24446,2025-09-03,A,2
4794,24447,2026-10-07,A,172
4795,24453,2021-11-11,A,325
4796,24455,2025-10-11,A,159
4797,24458,2026-08-18,A,455
4798,24468,2026-02-18,A,373
4799,24472,2024-05-10,A,272
4800,24475,2020-03-27,A,278
4801,24476,2021-10-08,A,349
4802,24477,2021-06-28,A,111
4803,24482,2023-08-18,A,268
4804,24505,2023-12-22,A,168
4805,24507,2023-10-22,A,71
4806,24511,2023-06-25,A,349
4807,24513,2024-03-14,A,102
4808,24519,2023-11-11,A,241
4809,24520,2025-03-10,A,454
4810,24521,2024-12-18,A,181
4811,24523,2023-06-09,A,190
4812,24532,2024-04-03,A,433
4813,24536,2025-02-13,A,302
4814,24541,2020-10-31,A,481
4815,24544,2026-11-30,A,5
4816,24549,2022-11-05,A,454
4817,24553,2025-01-11,A,495
4818,24555,2025-06-30,A,47
4819,24559,2024-07-15,A,272
4820,24562,2025-08-12,A,296
4821,24563,2025-09-16,A,450
4822,24565,2020-05-31,A,322
4823,24566,2020-11-14,A,101
4824,24572,2021-12-31,A,352
4825,24577,2023-12-28,A,479
4826,24579,2021-01-28,A,443
4827,24592,2023-05-20,A,246
4828,24595,2026-03-25,A,486
4829,24619,2026-06-02,A,466
4830,24621,2021-01-30,A,25
4831,24622,2022-11-16,A,456
4832,24625,2026-03-19,A,338
4833,24631,2026-05-25,A,64
4834,24634,2024-02-24,A,318
4835,24635,2025-07-03,A,14
4836,24639,2021-01-02,A,47
4837,24643,2021-07-31,A,116
4838,24648,2026-10-10,A,265
4839,24650,2023-08-03,A,147
4840,24651,2020-09-19,A,1
4841,24653,2020-09-15,A,195
4842,24655,2026-06-27,A,254
4843,24658,2022-10-29,A,134
4844,24661,2022-06-20,A,125
4845,24662,2026-01-08,A,442
4846,24673,2024-11-24,A,109
4847,24677,2022-07-14,A,467
4848,24686,2026-11-22,A,94
4849,24690,2021-03-04,A,127
4850,24699,2023-09-27,A,190
4851,24700,2026-10-05,A,56
4852,24708,2024-11-01,A,37
4853,24715,2024-01-28,A,132
4854,24717,2021-03-18,A,476
4855,24718,2023-03-08,A,466
4856,24729,2026-06-17,A,121
4857,24730,2025-05-25,A,439
4858,24739,2023-07-18,A,197
4859,24740,2023-10-03,A,434
4860,24745,2021-07-17,A,392
4861,24747,2024-11-03,A,476
4862,24748,2021-05-08,A,46
4863,24750,2021-08-09,A,424
4864,24754,2022-01-08,A,420
4865,24776,2021-11-13,A,414
4866,24777,2026-07-24,A,454
4867,24800,2023-08-12,A,463
4868,24805,2027-02-05,A,153
4869,24806,2020-11-23,A,379
4870,24808,2021-06-07,A,222
4871,24820,2024-05-25,A,356
4872,24830,2023-03-14,A,484
4873,24834,2023-05-02,A,305
4874,24842,2026-07-04,A,184
4875,24848,2026-11-30,A,188
4876,24849,2023-11-12,A,272
4877,24851,2021-09-29,A,72
4878,24858,2022-07-15,A,386
4879,24862,2023-07-03,A,2
4880,24868,2026-01-11,A,299
4881,24876,2024-01-13,A,276
4882,24878,2022-11-06,A,286
4883,24880,2023-12-20,A,11
4884,24881,2022-07-12,A,119
4885,24882,2022-07-06,A,491
4886,24883,2025-07-23,A,253
4887,24884,2025-08-06,A,218
4888,24885,2020-07-02,A,51
4889,24886,2022-07-12,A,102
4890,24887,2022-02-11,A,196
4891,24888,2021-06-18,A,235
4892,24890,2023-03-26,A,249
4893,24891,2022-08-17,A,422
4894,24892,2020-07-19,A,89
4895,24900,2025-09-16,A,420
4896,24902,2023-04-19,A,223
4897,24904,2026-10-17,A,487
4898,24908,2026-05-31,A,245
4899,24911,2026-09-16,A,19
4900,24913,2020-09-22,A,203
4901,24915,2024-07-16,A,313
4902,24918,2025-07-17,A,170
4903,24929,2025-08-29,A,155
4904,24936,2022-10-11,A,372
4905,24939,2023-01-28,A,481
4906,24942,2026-04-07,A,352
4907,24946,2026-05-22,A,11
4908,24960,2025-03-11,A,273
4909,24964,2026-12-14,A,195
4910,24978,2022-01-13,A,386
4911,24981,2020-03-30,A,126
4912,24984,2023-12-31,A,187
4913,24985,2023-02-28,A,188
4914,24986,2024-08-10,A,81
4915,24994,2023-05-13,A,361
4916,25003,2022-08-31,A,316
4917,25005,2024-04-22,A,481
4918,25007,2020-08-26,A,131
4919,25012,2026-04-19,A,124
4920,25020,2027-01-22,A,419
4921,25030,2024-07-15,A,25
4922,25031,2024-06-18,A,172
4923,25045,2025-10-31,A,426
4924,25047,2027-02-25,A,310
4925,25048,2020-10-18,A,268
4926,25057,2024-06-15,A,119
4927,25058,2024-06-07,A,257
4928,25060,2023-12-18,A,362
4929,25061,2023-03-15,A,229
4930,25074,2022-04-12,A,197
4931,25078,2025-09-09,A,410
4932,25082,2023-01-04,A,123
4933,25083,2022-06-18,A,373
4934,25084,2026-09-11,A,243
4935,25091,2026-05-01,A,373
4936,25097,2024-01-15,A,471
4937,25101,2024-04-27,A,328
4938,25106,2023-12-14,A,51
4939,25110,2025-01-13,A,12
4940,25115,2023-05-02,A,270
4941,25117,2025-01-30,A,138
4942,25130,2024-07-12,A,303
4943,25133,2021-03-12,A,380
4944,25145,2024-03-30,A,168
4945,25146,2025-06-21,A,226
4946,25147,2025-03-20,A,343
4947,25150,2027-01-31,A,29
4948,25151,2024-07-18,A,269
4949,25152,2024-12-03,A,300
4950,25159,2023-08-07,A,269
4951,25164,2026-11-27,A,24
4952,25208,2020-06-29,A,448
4953,25211,2020-12-23,A,455
4954,25213,2022-10-02,A,221
4955,25221,2023-05-16,A,473
4956,25223,2022-06-30,A,86
4957,25225,2024-08-07,A,293
4958,25233,2023-11-24,A,354
4959,25240,2026-11-26,A,190
4960,25241,2023-01-13,A,47
4961,25250,2024-11-27,A,392
4962,25252,2020-11-07,A,162
4963,25280,2026-09-16,A,161
4964,25281,2023-01-18,A,408
4965,25283,2022-09-19,A,143
4966,25285,2024-11-20,A,265
4967,25288,2025-04-02,A,354
4968,25289,2020-12-23,A,347
4969,25294,2020-12-04,A,343
4970,25297,2025-10-25,A,476
4971,25299,2020-08-15,A,249
4972,25304,2027-03-10,A,1
4973,25307,2023-09-17,A,262
4974,25309,2022-03-09,A,471
4975,25316,2020-08-19,A,245
4976,25320,2023-02-27,A,255
4977,25324,2025-03-09,A,358
4978,25338,2022-09-02,A,343
4979,25341,2026-09-17,A,328
4980,25344,2024-01-08,A,273
4981,25346,2026-08-03,A,2
4982,25353,2022-09-14,A,149
4983,25379,2025-07-15,A,260
4984,25387,2024-11-11,A,297
4985,25392,2020-09-30,A,199
4986,25396,2022-02-08,A,11
4987,25400,2020-04-15,A,398
4988,25401,2022-10-29,A,212
4989,25404,2020-07-25,A,34
4990,25411,2023-03-06,A,309
4991,25413,2024-06-26,A,195
4992,25416,2023-01-30,A,193
4993,25418,2021-02-10,A,199
4994,25420,2024-05-24,A,113
4995,25424,2022-12-01,A,247
4996,25425,2020-08-10,A,47
4997,25427,2025-05-01,A,470
4998,25434,2026-08-13,A,396
4999,25435,2021-04-17,A,202
5000,25449,2025-11-12,A,433
5001,25453,2024-10-08,A,100
5002,25454,2025-11-20,A,200
5003,25460,2024-11-09,A,24
5004,25464,2027-01-21,A,208
5005,25469,2026-11-20,A,315
5006,25474,2024-06-06,A,414
5007,25479,2021-09-10,A,377
5008,25483,2020-12-22,A,154
5009,25484,2023-03-13,A,59
5010,25492,2026-05-16,A,473
5011,25495,2022-08-14,A,358
5012,25502,2025-03-11,A,409
5013,25506,2024-04-02,A,87
5014,25507,2026-03-28,A,353
5015,25520,2023-02-08,A,244
5016,25529,2023-04-17,A,280
5017,25534,2022-07-03,A,87
5018,25539,2025-08-14,A,442
5019,25540,2024-01-14,A,378
5020,25545,2023-08-15,A,87
5021,25547,2022-08-07,A,495
5022,25554,2026-10-02,A,452
5023,25555,2023-06-24,A,272
5024,25559,2024-02-13,A,335
5025,25561,2025-05-13,A,76
5026,25563,2026-08-12,A,482
5027,25567,2024-03-08,A,457
5028,25574,2020-06-24,A,24
5029,25577,2022-03-07,A,175
5030,25591,2022-12-10,A,67
5031,25593,2023-12-21,A,268
5032,25597,2025-05-10,A,121
5033,25606,2024-02-26,A,349
5034,25609,2020-04-19,A,3
5035,25617,2022-10-14,A,300
5036,25620,2020-10-30,A,165
5037,25625,2021-12-07,A,337
5038,25626,2023-03-21,A,244
5039,25627,2025-06-20,A,2
5040,25637,2022-07-14,A,352
5041,25645,2020-03-17,A,35
5042,25648,2025-05-20,A,202
5043,25656,2025-08-31,A,268
5044,25676,2026-11-29,A,267
5045,25678,2024-12-24,A,172
5046,25682,2020-04-26,A,448
5047,25688,2026-12-25,A,84
5048,25694,2023-03-21,A,217
5049,25706,2025-12-01,A,160
5050,25710,2026-10-09,A,496
5051,25712,2022-03-11,A,291
5052,25713,2023-05-20,A,163
5053,25717,2021-09-24,A,35
5054,25719,2021-03-16,A,401
5055,25720,2023-09-29,A,285
5056,25738,2022-02-26,A,312
5057,25739,2024-10-21,A,383
5058,25752,2023-02-08,A,315
5059,25764,2020-07-04,A,99
5060,25780,2021-06-17,A,446
5061,25784,2020-07-16,A,171
5062,25785,2022-04-13,A,372
5063,25789,2020-09-28,A,287
5064,25798,2020-03-02,A,299
5065,25799,2026-07-25,A,129
5066,25801,2024-01-31,A,118
5067,25802,2024-08-25,A,339
5068,25805,2022-11-06,A,19
5069,25806,2020-04-12,A,297
5070,25807,2021-04-27,A,83
5071,25823,2024-02-20,A,430
5072,25826,2020-03-16,A,134
5073,25827,2024-01-10,A,228
5074,25828,2024-11-29,A,350
5075,25832,2026-10-14,A,246
5076,25835,2025-07-25,A,495
5077,25836,2026-12-08,A,144
5078,25838,2023-04-08,A,249
5079,25840,2021-06-07,A,474
5080,25847,2023-10-15,A,34
5081,25849,2020-12-15,A,128
5082,25852,2026-04-17,A,33
5083,25858,2022-09-06,A,465
5084,25859,2027-01-21,A,290
5085,25873,2024-03-26,A,359
5086,25874,2020-11-16,A,385
5087,25875,2026-10-02,A,372
5088,25878,2023-08-23,A,405
5089,25879,2025-06-09,A,338
5090,25889,2020-12-30,A,40
5091,25895,2025-01-24,A,358
5092,25908,2021-08-17,A,372
5093,25913,2026-07-12,A,419
5094,25933,2026-10-14,A,273
5095,25938,2024-11-22,A,123
5096,25940,2024-09-14,A,5
5097,25951,2027-03-11,A,462
5098,25959,2026-12-01,A,412
5099,25962,2025-03-05,A,247
5100,25967,2021-07-30,A,256
5101,25969,2022-06-13,A,356
5102,25974,2020-11-26,A,164
5103,25978,2021-10-07,A,396
5104,25986,2022-05-28,A,117
5105,25989,2023-12-19,A,339
5106,25990,2027-01-10,A,290
5107,25991,2020-12-02,A,221
5108,25995,2021-01-18,A,131
5109,26002,2026-06-20,A,272
5110,26003,2023-08-08,A,267
5111,26008,2021-04-27,A,76
5112,26009,2025-03-01,A,203
5113,26021,2026-12-19,A,254
5114,26023,2025-02-06,A,34
5115,26026,2026-04-19,A,208
5116,26038,2026-05-26,A,298
5117,26041,2026-05-05,A,82
5118,26043,2020-08-16,A,270
5119,26046,2026-01-11,A,352
5120,26049,2020-07-09,A,255
5121,26050,2021-06-02,A,131
5122,26069,2023-07-30,A,260
5123,26072,2027-02-24,A,139
5124,26075,2025-07-04,A,376
5125,26077,2024-11-01,A,263
5126,26078,2021-12-03,A,238
5127,26081,2021-11-02,A,235
5128,26092,2024-05-04,A,190
5129,26099,2021-04-04,A,477
5130,26103,2025-06-26,A,138
5131,26111,2025-09-21,A,79
5132,26119,2020-03-21,A,17
5133,26120,2022-10-28,A,42
5134,26121,2026-12-01,A,96
5135,26146,2020-11-27,A,103
5136,26157,2020-08-25,A,368
5137,26166,2025-10-17,A,499
5138,26168,2025-04-26,A,167
5139,26175,2024-07-01,A,16
5140,26178,2022-04-09,A,273
5141,26179,2024-08-01,A,421
5142,26180,2022-08-31,A,204
5143,26182,2021-11-25,A,231
5144,26183,2027-01-22,A,124
5145,26184,2024-06-25,A,2
5146,26187,2024-10-19,A,33
5147,26188,2022-02-11,A,353
5148,26191,2024-12-24,A,190
5149,26196,2026-09-23,A,472
5150,26198,2024-04-30,A,300
5151,26204,2020-05-09,A,67
5152,26205,2026-09-08,A,492
5153,26207,2020-04-10,A,34
5154,26210,2022-03-03,A,69
5155,26211,2025-08-22,A,452
5156,26214,2021-05-16,A,288
5157,26232,2021-06-25,A,252
5158,26237,2022-04-21,A,121
5159,26240,2022-12-05,A,120
5160,26241,2025-06-16,A,267
5161,26242,2025-07-19,A,442
5162,26243,2025-10-21,A,45
5163,26252,2023-08-09,A,301
5164,26253,2026-02-18,A,318
5165,26257,2022-01-14,A,325
5166,26262,2020-10-29,A,381
5167,26280,2020-08-23,A,278
5168,26287,2026-12-25,A,172
5169,26298,2026-12-05,A,159
5170,26303,2024-09-05,A,75
5171,26314,2024-05-22,A,237
5172,26316,2022-02-02,A,258
5173,26317,2026-02-11,A,260
5174,26341,2025-03-22,A,256
5175,26368,2026-12-13,A,395
5176,26376,2025-07-23,A,238
5177,26382,2024-03-25,A,105
5178,26386,2021-10-09,A,59
5179,26389,2023-09-11,A,129
5180,26390,2025-03-09,A,264
5181,26394,2022-03-02,A,490
5182,26396,2023-12-24,A,414
5183,26397,2023-02-12,A,124
5184,26405,2022-12-08,A,461
5185,26410,2026-05-28,A,480
5186,26414,2023-02-14,A,367
5187,26419,2022-12-25,A,22
5188,26425,2025-02-20,A,127
5189,26434,2024-12-04,A,117
5190,26450,2025-08-01,A,315
5191,26456,2026-09-14,A,51
5192,26465,2027-02-26,A,260
5193,26471,2023-11-21,A,438
5194,26472,2022-03-22,A,203
5195,26483,2020-05-10,A,281
5196,26485,2023-04-05,A,268
5197,26488,2024-12-23,A,235
5198,26495,2020-09-09,A,320
5199,26510,2025-07-03,A,131
5200,26516,2021-10-22,A,30
5201,26519,2026-03-30,A,361
5202,26524,2020-11-21,A,207
5203,26527,2023-02-08,A,73
5204,26531,2023-05-23,A,295
5205,26539,2022-09-02,A,110
5206,26540,2022-10-07,A,422
5207,26544,2022-01-04,A,165
5208,26548,2023-05-26,A,144
5209,26554,2026-08-14,A,49
5210,26558,2026-08-17,A,438
5211,26563,2022-04-21,A,417
5212,26566,2020-05-20,A,354
5213,26568,2025-04-24,A,69
5214,26576,2022-09-25,A,83
5215,26582,2021-12-29,A,170
5216,26588,2021-06-19,A,242
5217,26592,2020-05-11,A,36
5218,26593,2023-09-22,A,286
5219,26594,2026-08-09,A,29
5220,26595,2023-08-21,A,34
5221,26596,2021-10-04,A,43
5222,26603,2023-03-25,A,437
5223,26608,2022-08-09,A,413
5224,26609,2027-01-05,A,418
5225,26610,2023-07-31,A,380
5226,26614,2023-03-29,A,452
5227,26619,2023-04-13,A,136
5228,26621,2025-10-12,A,424
5229,26624,2021-08-10,A,332
