CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
29782,IPC,420,1,1
29783,IPC,302,1,1
29784,IPC,379,1,1
29785,IPC,379,1,1
29786,IT,66C,1,1
29788,IPC,420,1,1
29789,IPC,279,1,1
29790,IT,66C,1,1
29791,IPC,307,1,1
29792,IPC,307,1,1
29793,IPC,304A,1,1
29795,NDPS,21,1,1
29796,NDPS,21,1,1
29797,NDPS,20,1,1
29799,IT,66D,1,1
29800,IT,66D,1,1
29801,IT,66D,1,1
29802,IPC,379,1,1
29803,IPC,304A,1,1
29805,IT,66D,1,1
29806,IT,66C,1,1
29809,IT,66C,1,1
29810,IPC,420,1,1
29812,IT,66C,1,1
29813,IT,66C,1,1
29814,NDPS,21,1,1
29815,IPC,420,1,1
29816,IT,66D,1,1
29817,IPC,420,1,1
29819,NDPS,20,1,1
29820,IPC,304A,1,1
29821,IT,66C,1,1
29822,IPC,420,1,1
29823,IPC,279,1,1
29824,IPC,304A,1,1
29825,IPC,420,1,1
29826,IPC,302,1,1
29827,IPC,302,1,1
29828,IPC,379,1,1
29829,NDPS,21,1,1
29830,NDPS,20,1,1
29831,IPC,302,1,1
29833,IPC,302,1,1
29834,IPC,279,1,1
29835,IPC,279,1,1
29836,IPC,420,1,1
29837,IPC,307,1,1
29838,IPC,304A,1,1
29840,IT,66D,1,1
29841,IPC,420,1,1
29842,IPC,307,1,1
29843,NDPS,21,1,1
29844,IPC,279,1,1
29845,IPC,307,1,1
29846,IT,66C,1,1
29848,IPC,304A,1,1
29849,IPC,304A,1,1
29850,IT,66D,1,1
29852,NDPS,20,1,1
29854,NDPS,20,1,1
29855,NDPS,20,1,1
29856,NDPS,20,1,1
29858,IPC,420,1,1
29859,IPC,379,1,1
29860,IPC,302,1,1
29861,IT,66D,1,1
29862,IT,66C,1,1
29863,IPC,420,1,1
29864,IPC,420,1,1
29865,IPC,304A,1,1
29866,IPC,304A,1,1
29867,IPC,420,1,1
29868,IPC,304A,1,1
29869,IPC,379,1,1
29870,IT,66C,1,1
29871,IPC,307,1,1
29872,NDPS,21,1,1
29873,IPC,420,1,1
29874,IPC,279,1,1
29875,IPC,420,1,1
29878,IT,66D,1,1
29879,IPC,279,1,1
29880,IPC,279,1,1
29881,IPC,420,1,1
29882,IPC,279,1,1
29883,NDPS,20,1,1
29884,IPC,302,1,1
29885,IT,66D,1,1
29886,NDPS,21,1,1
29887,IT,66D,1,1
29888,IT,66C,1,1
29889,IPC,379,1,1
29890,IPC,420,1,1
29891,NDPS,21,1,1
29892,IT,66C,1,1
29893,IT,66D,1,1
29894,NDPS,21,1,1
29895,IPC,279,1,1
29896,IPC,420,1,1
29897,IT,66C,1,1
29898,IPC,304A,1,1
29899,IPC,279,1,1
29900,IPC,302,1,1
29901,IPC,304A,1,1
29902,IPC,302,1,1
29903,IT,66C,1,1
29904,NDPS,21,1,1
29906,IT,66C,1,1
29907,IPC,379,1,1
29908,IPC,379,1,1
29911,IPC,420,1,1
29912,IT,66C,1,1
29913,IT,66D,1,1
29914,IPC,420,1,1
29915,IPC,304A,1,1
29916,IPC,279,1,1
29917,IT,66D,1,1
29918,IPC,307,1,1
29919,IT,66C,1,1
29920,IT,66C,1,1
29921,NDPS,21,1,1
29922,IT,66D,1,1
29923,IPC,279,1,1
29924,IPC,379,1,1
29925,IPC,304A,1,1
29927,IPC,302,1,1
29928,IPC,279,1,1
29931,IT,66C,1,1
29932,IPC,304A,1,1
29933,IPC,379,1,1
29934,NDPS,21,1,1
29935,IPC,379,1,1
29936,IPC,307,1,1
29937,NDPS,20,1,1
29938,IPC,304A,1,1
29939,IPC,302,1,1
29941,NDPS,20,1,1
29942,NDPS,21,1,1
29943,NDPS,21,1,1
29945,IPC,420,1,1
29946,IPC,279,1,1
29947,IPC,420,1,1
29948,IPC,302,1,1
29949,NDPS,21,1,1
29950,IPC,379,1,1
29952,IPC,279,1,1
29953,IPC,302,1,1
29954,IPC,302,1,1
29955,IT,66C,1,1
29956,IT,66D,1,1
29957,IPC,279,1,1
29958,IPC,420,1,1
29959,IT,66D,1,1
29960,IPC,307,1,1
29961,IPC,420,1,1
29962,NDPS,21,1,1
29963,IPC,420,1,1
29964,IT,66C,1,1
29965,IPC,279,1,1
29966,IPC,307,1,1
29967,IPC,279,1,1
29968,IPC,302,1,1
29969,IPC,279,1,1
29970,IPC,379,1,1
29971,IPC,420,1,1
29972,NDPS,20,1,1
29973,IPC,279,1,1
29974,IPC,302,1,1
29975,IPC,379,1,1
29976,IT,66D,1,1
29977,NDPS,20,1,1
29978,IPC,420,1,1
29980,IPC,307,1,1
29981,IPC,304A,1,1
29982,IPC,379,1,1
29983,IPC,379,1,1
29984,NDPS,21,1,1
29985,IPC,420,1,1
29986,IT,66C,1,1
29987,IPC,379,1,1
29988,IPC,279,1,1
29989,IPC,379,1,1
29990,IT,66D,1,1
29991,IPC,420,1,1
29992,NDPS,20,1,1
29993,IPC,302,1,1
29994,IPC,379,1,1
29995,IT,66D,1,1
29999,NDPS,21,1,1
30000,IPC,307,1,1
30001,IPC,307,1,1
30003,NDPS,20,1,1
30004,IT,66D,1,1
30005,IPC,302,1,1
30006,IPC,304A,1,1
30007,IPC,304A,1,1
30008,IPC,379,1,1
30009,NDPS,20,1,1
30010,IPC,307,1,1
30011,IPC,279,1,1
30012,IT,66C,1,1
30013,NDPS,20,1,1
30014,NDPS,20,1,1
30015,IPC,420,1,1
30017,IPC,379,1,1
30020,IT,66C,1,1
30021,NDPS,21,1,1
30022,IPC,304A,1,1
30024,IPC,379,1,1
30026,IPC,307,1,1
30027,NDPS,21,1,1
30028,IPC,302,1,1
30029,IPC,420,1,1
30030,IPC,379,1,1
30031,IPC,302,1,1
30032,IPC,279,1,1
30033,IT,66C,1,1
30034,IPC,379,1,1
30035,IPC,420,1,1
30036,IPC,304A,1,1
30037,IT,66C,1,1
30038,IPC,304A,1,1
30039,IPC,307,1,1
30040,IPC,279,1,1
30042,IT,66D,1,1
30043,IT,66D,1,1
30044,IT,66D,1,1
30045,NDPS,21,1,1
30046,IPC,420,1,1
30047,IT,66C,1,1
30048,IPC,420,1,1
30049,IPC,379,1,1
30050,IT,66C,1,1
30051,IPC,307,1,1
30053,IT,66D,1,1
30054,IT,66D,1,1
30055,IPC,420,1,1
30056,IT,66D,1,1
30058,IPC,279,1,1
30060,IPC,379,1,1
30061,IPC,279,1,1
30062,NDPS,21,1,1
30063,IPC,379,1,1
30064,IT,66D,1,1
30065,IPC,302,1,1
30066,IPC,420,1,1
30067,IPC,379,1,1
30068,IT,66D,1,1
30069,NDPS,20,1,1
30070,IPC,304A,1,1
30071,IPC,379,1,1
30072,NDPS,20,1,1
30073,IT,66C,1,1
30076,IPC,379,1,1
30077,IPC,307,1,1
30078,IPC,307,1,1
30080,IT,66C,1,1
30081,IPC,302,1,1
30082,IT,66D,1,1
30083,IPC,304A,1,1
30084,IT,66D,1,1
30086,IT,66D,1,1
30087,IPC,279,1,1
30088,IPC,304A,1,1
30089,IPC,420,1,1
30090,IPC,420,1,1
30091,IPC,420,1,1
30092,IPC,279,1,1
30093,NDPS,21,1,1
30094,NDPS,20,1,1
30096,IPC,379,1,1
30097,IT,66C,1,1
30098,IPC,307,1,1
30099,NDPS,21,1,1
30101,IT,66C,1,1
30102,IPC,279,1,1
30103,IPC,420,1,1
30104,IPC,379,1,1
30105,IT,66C,1,1
30106,IPC,279,1,1
30108,IT,66D,1,1
30110,IT,66C,1,1
30111,IPC,379,1,1
30112,IPC,379,1,1
30113,IPC,304A,1,1
30114,IPC,420,1,1
30115,IPC,279,1,1
30117,IPC,420,1,1
30118,IPC,307,1,1
30119,IT,66C,1,1
30120,IPC,307,1,1
30121,IPC,420,1,1
30123,IPC,420,1,1
30124,IPC,420,1,1
30125,IPC,279,1,1
30126,NDPS,20,1,1
30127,NDPS,20,1,1
30128,IPC,420,1,1
30130,IPC,379,1,1
30131,IPC,420,1,1
30132,IPC,379,1,1
30133,IPC,304A,1,1
30134,NDPS,21,1,1
30136,IPC,379,1,1
30137,IPC,304A,1,1
30138,IPC,420,1,1
30139,IT,66D,1,1
30140,IPC,379,1,1
30141,IPC,279,1,1
30142,IPC,379,1,1
30143,IPC,307,1,1
30144,NDPS,20,1,1
30145,IPC,307,1,1
30146,IPC,420,1,1
30147,IPC,420,1,1
30148,NDPS,21,1,1
30149,IT,66C,1,1
30150,IT,66D,1,1
30151,IPC,420,1,1
30153,IPC,379,1,1
30154,IPC,307,1,1
30155,IPC,307,1,1
30156,NDPS,20,1,1
30157,IT,66D,1,1
30158,IPC,420,1,1
30159,IPC,379,1,1
30160,IPC,379,1,1
30161,IPC,379,1,1
30162,IPC,302,1,1
30163,NDPS,20,1,1
30164,IT,66D,1,1
30165,IPC,304A,1,1
30166,IPC,379,1,1
30167,IT,66D,1,1
30168,IPC,379,1,1
30169,IPC,304A,1,1
30170,IT,66C,1,1
30171,NDPS,21,1,1
30172,IT,66D,1,1
30173,IPC,420,1,1
30174,IPC,379,1,1
30175,NDPS,21,1,1
30176,IPC,379,1,1
30177,NDPS,21,1,1
30178,IT,66C,1,1
30179,IT,66D,1,1
30180,IPC,420,1,1
30182,IPC,379,1,1
30183,IPC,379,1,1
30184,IPC,379,1,1
30185,IPC,379,1,1
30186,IT,66D,1,1
30187,IT,66C,1,1
30188,NDPS,20,1,1
30189,IT,66D,1,1
30190,IPC,302,1,1
30191,NDPS,20,1,1
30192,NDPS,20,1,1
30193,NDPS,20,1,1
30194,IT,66C,1,1
30195,IPC,307,1,1
30196,IT,66D,1,1
30197,IPC,420,1,1
30198,NDPS,21,1,1
30199,NDPS,21,1,1
30200,IPC,420,1,1
30202,NDPS,20,1,1
30203,IT,66C,1,1
30204,IPC,420,1,1
30205,IPC,304A,1,1
30206,IPC,279,1,1
30207,IPC,379,1,1
30209,IPC,379,1,1
30210,IPC,379,1,1
30211,IPC,420,1,1
30212,IPC,304A,1,1
30213,IPC,307,1,1
30214,NDPS,20,1,1
30216,NDPS,20,1,1
30217,IPC,379,1,1
30218,IT,66D,1,1
30219,IPC,302,1,1
30220,IPC,279,1,1
30221,IT,66C,1,1
30222,NDPS,21,1,1
30223,IT,66C,1,1
30224,IT,66C,1,1
30225,IPC,307,1,1
30226,IT,66D,1,1
30227,IPC,379,1,1
30228,IPC,279,1,1
30229,IPC,420,1,1
30230,IT,66D,1,1
30231,IPC,304A,1,1
30232,IT,66D,1,1
30233,IPC,420,1,1
30234,NDPS,20,1,1
30235,IPC,302,1,1
30236,IPC,279,1,1
30237,IT,66D,1,1
30238,IPC,379,1,1
30240,IPC,379,1,1
30241,IPC,379,1,1
30242,NDPS,20,1,1
30243,IPC,304A,1,1
30244,NDPS,20,1,1
30245,IPC,279,1,1
30246,IT,66D,1,1
30247,IPC,279,1,1
30248,NDPS,20,1,1
30249,IPC,379,1,1
30250,IPC,304A,1,1
30251,IPC,302,1,1
30252,IPC,279,1,1
30254,IPC,307,1,1
30255,IPC,304A,1,1
30256,NDPS,21,1,1
30257,IPC,379,1,1
30258,NDPS,21,1,1
30260,IPC,279,1,1
30261,IPC,307,1,1
30262,IT,66C,1,1
30263,IPC,307,1,1
30264,IT,66C,1,1
30265,IPC,304A,1,1
30266,IPC,379,1,1
30267,IPC,420,1,1
30268,IPC,379,1,1
30269,IPC,307,1,1
30270,IT,66D,1,1
30271,IPC,302,1,1
30272,IPC,279,1,1
30273,NDPS,20,1,1
30274,IPC,302,1,1
30276,IPC,304A,1,1
30277,IPC,420,1,1
30278,IPC,307,1,1
30279,IT,66D,1,1
30280,IT,66D,1,1
30281,IPC,420,1,1
30282,NDPS,20,1,1
30283,IPC,420,1,1
30284,NDPS,20,1,1
30286,IPC,304A,1,1
30288,IT,66D,1,1
30289,IPC,279,1,1
30291,IPC,379,1,1
30292,IPC,379,1,1
30293,IPC,379,1,1
30294,IPC,307,1,1
30296,IPC,279,1,1
30297,NDPS,21,1,1
30298,IT,66C,1,1
30299,IPC,279,1,1
30300,IPC,379,1,1
30301,NDPS,21,1,1
30302,IT,66C,1,1
30303,NDPS,21,1,1
30304,IPC,420,1,1
30307,IPC,379,1,1
30308,IPC,279,1,1
30309,IT,66D,1,1
30310,IT,66D,1,1
30311,IPC,279,1,1
30313,IPC,379,1,1
30314,IPC,420,1,1
30315,IPC,304A,1,1
30316,IPC,420,1,1
30317,NDPS,20,1,1
30318,IPC,379,1,1
30319,IT,66C,1,1
30320,IPC,302,1,1
30321,NDPS,21,1,1
30322,NDPS,21,1,1
30324,IPC,307,1,1
30325,NDPS,20,1,1
30326,NDPS,20,1,1
30328,IPC,420,1,1
30329,IT,66C,1,1
30330,IPC,379,1,1
30331,IPC,304A,1,1
30332,IT,66C,1,1
30333,IPC,307,1,1
30334,IPC,420,1,1
30335,IPC,379,1,1
30336,IT,66D,1,1
30337,IPC,279,1,1
30338,IT,66D,1,1
30339,IT,66D,1,1
30340,IT,66D,1,1
30341,IPC,279,1,1
30342,IPC,379,1,1
30344,IT,66C,1,1
30345,IPC,279,1,1
30346,IT,66C,1,1
30348,IPC,379,1,1
30349,IPC,420,1,1
30350,IPC,379,1,1
30351,IPC,420,1,1
30352,IT,66C,1,1
30353,IPC,302,1,1
30354,IT,66C,1,1
30355,IPC,302,1,1
30356,IT,66D,1,1
30357,NDPS,20,1,1
30358,IPC,420,1,1
30359,IT,66D,1,1
30360,IPC,304A,1,1
30361,IPC,379,1,1
30362,IPC,420,1,1
30363,IPC,379,1,1
30364,IPC,420,1,1
30365,NDPS,20,1,1
30366,NDPS,21,1,1
30367,IPC,420,1,1
30368,IPC,279,1,1
30369,IPC,304A,1,1
30370,IPC,279,1,1
30371,IPC,420,1,1
30372,IT,66D,1,1
30373,IT,66D,1,1
30374,IPC,279,1,1
30375,IPC,379,1,1
30376,IT,66C,1,1
30377,IPC,379,1,1
30378,IT,66D,1,1
30379,IPC,420,1,1
30380,IPC,379,1,1
30381,IPC,379,1,1
30382,IPC,420,1,1
30383,IPC,302,1,1
30384,IPC,304A,1,1
30385,NDPS,21,1,1
30386,IPC,420,1,1
30387,NDPS,21,1,1
30388,IPC,302,1,1
30389,IT,66D,1,1
30391,IPC,379,1,1
30395,IPC,420,1,1
30397,IPC,379,1,1
30398,IT,66D,1,1
30400,IPC,307,1,1
30401,IPC,304A,1,1
30402,NDPS,21,1,1
30403,IPC,420,1,1
30404,IT,66D,1,1
30405,IT,66D,1,1
30407,NDPS,20,1,1
30408,IPC,307,1,1
30409,IPC,420,1,1
30410,NDPS,20,1,1
30411,IT,66C,1,1
30412,IT,66D,1,1
30413,IPC,302,1,1
30414,IPC,279,1,1
30415,IT,66C,1,1
30418,NDPS,21,1,1
30419,IPC,379,1,1
30420,IT,66C,1,1
30421,IT,66D,1,1
30422,IPC,302,1,1
30423,IPC,302,1,1
30426,IPC,420,1,1
30427,IT,66C,1,1
30428,IT,66C,1,1
30429,IPC,420,1,1
30430,NDPS,21,1,1
30431,IPC,379,1,1
30432,IPC,379,1,1
30433,IT,66D,1,1
30434,IPC,304A,1,1
30435,IPC,307,1,1
30436,IT,66C,1,1
30437,NDPS,21,1,1
30440,NDPS,20,1,1
30442,IPC,302,1,1
30443,IT,66C,1,1
30444,IT,66C,1,1
30445,IPC,379,1,1
30446,IPC,304A,1,1
30447,NDPS,20,1,1
30448,IPC,307,1,1
30449,IPC,304A,1,1
30450,IPC,379,1,1
30451,IPC,279,1,1
30452,IPC,307,1,1
30453,IPC,302,1,1
30454,IPC,379,1,1
30456,IPC,379,1,1
30457,IT,66C,1,1
30458,IPC,307,1,1
30459,NDPS,20,1,1
30460,IT,66D,1,1
30461,IPC,304A,1,1
30462,IPC,420,1,1
30463,IT,66C,1,1
30465,IPC,279,1,1
30466,IPC,379,1,1
30467,IPC,302,1,1
30468,NDPS,20,1,1
30470,IPC,302,1,1
30471,NDPS,20,1,1
30472,IPC,304A,1,1
30473,IT,66C,1,1
30475,IT,66C,1,1
30477,IT,66D,1,1
30478,IPC,420,1,1
30479,IT,66C,1,1
30480,IPC,379,1,1
30481,NDPS,20,1,1
30482,IPC,279,1,1
30483,NDPS,20,1,1
30484,IT,66D,1,1
30485,IT,66C,1,1
30486,IT,66C,1,1
30488,IPC,379,1,1
30489,IPC,420,1,1
30490,IPC,420,1,1
30491,NDPS,20,1,1
30493,IPC,379,1,1
30494,IPC,379,1,1
30495,IPC,420,1,1
30496,IPC,379,1,1
30497,IT,66C,1,1
30498,NDPS,20,1,1
30499,IPC,307,1,1
30500,IPC,379,1,1
30501,IPC,279,1,1
30503,IPC,379,1,1
30504,IPC,379,1,1
30505,IPC,302,1,1
30506,IT,66C,1,1
30507,IPC,420,1,1
30508,NDPS,20,1,1
30509,IT,66D,1,1
30510,IT,66D,1,1
30511,IPC,379,1,1
30512,IPC,307,1,1
30514,IPC,379,1,1
30515,NDPS,20,1,1
30516,IPC,379,1,1
30518,IPC,302,1,1
30519,IPC,379,1,1
30520,IT,66D,1,1
30521,IT,66D,1,1
30522,IT,66C,1,1
30523,IPC,420,1,1
30524,IPC,420,1,1
30525,IPC,379,1,1
30526,IT,66D,1,1
30527,IPC,379,1,1
30528,IT,66C,1,1
30529,IPC,279,1,1
30530,NDPS,20,1,1
30531,IPC,307,1,1
30532,IPC,379,1,1
30533,IPC,379,1,1
30535,IPC,420,1,1
30536,NDPS,20,1,1
30537,IPC,302,1,1
30538,IT,66C,1,1
30539,NDPS,20,1,1
30540,IPC,420,1,1
30541,NDPS,21,1,1
30542,IPC,307,1,1
30543,IPC,420,1,1
30544,IPC,279,1,1
30546,IPC,304A,1,1
30547,IT,66D,1,1
30548,IPC,302,1,1
30550,IT,66D,1,1
30552,IPC,279,1,1
30553,IT,66D,1,1
30554,IPC,279,1,1
30555,IPC,279,1,1
30556,NDPS,20,1,1
30557,IPC,379,1,1
30558,NDPS,20,1,1
30559,IPC,420,1,1
30560,IT,66C,1,1
30561,IT,66C,1,1
30562,IPC,307,1,1
30563,IPC,307,1,1
30564,IT,66D,1,1
30566,IT,66D,1,1
30567,NDPS,20,1,1
30570,IT,66D,1,1
30571,IT,66D,1,1
30572,IPC,420,1,1
30573,IPC,302,1,1
30574,NDPS,21,1,1
30575,NDPS,21,1,1
30576,IT,66C,1,1
30578,IPC,302,1,1
30579,IPC,302,1,1
30580,IPC,379,1,1
30581,IT,66C,1,1
30582,IT,66D,1,1
30583,IPC,379,1,1
30584,IPC,302,1,1
30585,NDPS,21,1,1
30586,IPC,304A,1,1
30587,NDPS,21,1,1
30588,IPC,307,1,1
30589,IPC,307,1,1
30590,IPC,420,1,1
30591,IPC,420,1,1
30592,IPC,304A,1,1
30593,NDPS,21,1,1
30594,NDPS,21,1,1
30596,IPC,420,1,1
30597,IPC,420,1,1
30598,IPC,379,1,1
30599,IPC,420,1,1
30600,IPC,379,1,1
30601,NDPS,20,1,1
30602,IPC,307,1,1
30603,IPC,304A,1,1
30604,IPC,302,1,1
30605,IPC,279,1,1
30607,IT,66C,1,1
30608,IPC,379,1,1
30609,IPC,379,1,1
30610,IT,66C,1,1
30611,IPC,379,1,1
30613,IPC,304A,1,1
30614,IPC,420,1,1
30615,IPC,279,1,1
30616,IPC,420,1,1
30617,IT,66D,1,1
30618,IT,66D,1,1
30619,IPC,304A,1,1
30621,IT,66C,1,1
30623,IPC,379,1,1
30624,IPC,302,1,1
30625,IPC,304A,1,1
30626,IPC,420,1,1
30628,IPC,379,1,1
30629,IPC,304A,1,1
30630,IPC,304A,1,1
30631,NDPS,21,1,1
30632,IPC,420,1,1
30633,IPC,379,1,1
30634,IPC,379,1,1
30635,IPC,307,1,1
30636,IPC,420,1,1
30637,IPC,307,1,1
30638,NDPS,21,1,1
30639,IT,66C,1,1
30640,IPC,420,1,1
30641,IPC,379,1,1
30643,IPC,302,1,1
30644,NDPS,20,1,1
30645,IPC,420,1,1
30646,IPC,307,1,1
30648,IPC,420,1,1
30649,IPC,304A,1,1
30650,IPC,307,1,1
30651,IPC,379,1,1
30652,IPC,420,1,1
30654,NDPS,20,1,1
30655,IT,66D,1,1
30656,IPC,379,1,1
30657,IPC,304A,1,1
30658,IT,66C,1,1
30660,NDPS,20,1,1
30661,IPC,379,1,1
30662,IPC,379,1,1
30663,IPC,420,1,1
30664,NDPS,21,1,1
30666,IPC,420,1,1
30668,IPC,379,1,1
30669,IPC,420,1,1
30670,IPC,379,1,1
30671,NDPS,21,1,1
30672,IPC,420,1,1
30673,IPC,302,1,1
30674,IPC,302,1,1
30675,IPC,304A,1,1
30676,NDPS,21,1,1
30677,IPC,279,1,1
30678,IT,66C,1,1
30679,IPC,379,1,1
30680,NDPS,20,1,1
30682,NDPS,21,1,1
30684,IPC,302,1,1
30686,IPC,307,1,1
30687,IPC,302,1,1
30688,IPC,307,1,1
30689,IT,66D,1,1
30690,IT,66C,1,1
30691,NDPS,21,1,1
30692,IPC,304A,1,1
30693,NDPS,20,1,1
30694,IPC,379,1,1
30695,NDPS,20,1,1
30696,IPC,379,1,1
30698,NDPS,21,1,1
30699,IPC,420,1,1
30700,IPC,379,1,1
30701,IPC,302,1,1
30702,IPC,379,1,1
30703,IPC,379,1,1
30704,IPC,379,1,1
30705,IPC,420,1,1
30706,IT,66D,1,1
30707,NDPS,21,1,1
30708,IPC,379,1,1
30710,IPC,379,1,1
30711,IPC,279,1,1
30712,IT,66D,1,1
30713,IPC,420,1,1
30714,NDPS,21,1,1
30715,IPC,379,1,1
30716,IT,66D,1,1
30718,IPC,279,1,1
30719,NDPS,20,1,1
30720,IPC,379,1,1
30721,IPC,379,1,1
30722,IPC,420,1,1
30723,IPC,379,1,1
30724,IPC,420,1,1
30725,IPC,420,1,1
30726,IPC,379,1,1
30728,IPC,420,1,1
30729,IPC,307,1,1
30730,IPC,379,1,1
30732,IT,66C,1,1
30733,IPC,420,1,1
30735,IPC,304A,1,1
30736,IPC,379,1,1
30737,IPC,302,1,1
30739,IPC,379,1,1
30740,IPC,379,1,1
30741,IPC,420,1,1
30742,NDPS,20,1,1
30743,IT,66C,1,1
30744,IPC,302,1,1
30745,IT,66D,1,1
30746,IPC,420,1,1
30747,IPC,307,1,1
30748,NDPS,20,1,1
30750,IPC,379,1,1
30751,IT,66C,1,1
30752,IPC,279,1,1
30753,IPC,307,1,1
30754,IPC,379,1,1
30759,NDPS,21,1,1
30760,IPC,279,1,1
30761,IPC,307,1,1
30762,IPC,420,1,1
30763,IPC,420,1,1
30764,IPC,302,1,1
30765,IPC,420,1,1
30766,IT,66C,1,1
30767,IPC,302,1,1
30768,NDPS,20,1,1
30769,IPC,302,1,1
30771,IT,66C,1,1
30772,NDPS,21,1,1
30773,IPC,302,1,1
30774,IPC,379,1,1
30776,NDPS,21,1,1
30777,IT,66D,1,1
30778,IT,66C,1,1
30779,IPC,279,1,1
30780,IT,66C,1,1
30781,IPC,279,1,1
30782,IPC,279,1,1
30783,IT,66D,1,1
30784,IPC,379,1,1
30785,IPC,379,1,1
30786,IPC,304A,1,1
30787,NDPS,21,1,1
30788,IPC,379,1,1
30789,IPC,279,1,1
30791,NDPS,20,1,1
30792,IPC,379,1,1
30793,IT,66C,1,1
30794,IT,66D,1,1
30795,NDPS,21,1,1
30796,IPC,379,1,1
30797,IT,66C,1,1
30798,IPC,379,1,1
30799,NDPS,21,1,1
30800,IPC,304A,1,1
30801,IPC,420,1,1
30802,IPC,307,1,1
30803,IPC,304A,1,1
30804,NDPS,21,1,1
30807,IPC,379,1,1
30808,IPC,420,1,1
30809,IPC,279,1,1
30810,NDPS,20,1,1
30811,IT,66D,1,1
30812,IPC,379,1,1
30813,IPC,279,1,1
30814,NDPS,20,1,1
30815,IPC,279,1,1
30817,IPC,279,1,1
30818,IPC,420,1,1
30819,IT,66D,1,1
30820,IT,66D,1,1
30821,IPC,420,1,1
30822,IPC,420,1,1
30823,IPC,379,1,1
30824,IT,66D,1,1
30826,IPC,420,1,1
30827,NDPS,21,1,1
30828,IPC,420,1,1
30829,IPC,379,1,1
30830,IT,66C,1,1
30831,IPC,279,1,1
30832,IPC,302,1,1
30833,IPC,379,1,1
30834,IPC,420,1,1
30835,IPC,302,1,1
30836,IT,66C,1,1
30837,IPC,307,1,1
30838,IPC,302,1,1
30840,IT,66D,1,1
30841,IPC,420,1,1
30842,IT,66C,1,1
30843,IPC,304A,1,1
30844,IPC,379,1,1
30845,IPC,302,1,1
30846,IPC,379,1,1
30849,IPC,307,1,1
30852,IT,66D,1,1
30853,IT,66D,1,1
30854,IT,66C,1,1
30855,IT,66C,1,1
30856,NDPS,21,1,1
30857,NDPS,21,1,1
30858,IPC,302,1,1
30859,IPC,379,1,1
30862,IPC,420,1,1
30863,IPC,379,1,1
30864,IPC,379,1,1
30865,IPC,307,1,1
30866,IPC,379,1,1
30867,IPC,302,1,1
30868,IPC,302,1,1
30870,IPC,304A,1,1
30872,IT,66C,1,1
30873,IPC,307,1,1
30874,IPC,420,1,1
30876,IPC,279,1,1
30877,NDPS,20,1,1
30879,IPC,302,1,1
30880,IPC,302,1,1
30881,IPC,379,1,1
30882,IPC,302,1,1
30883,IPC,379,1,1
30884,IPC,420,1,1
30885,IPC,279,1,1
30886,IT,66C,1,1
30887,IT,66C,1,1
30888,NDPS,21,1,1
30889,IT,66D,1,1
30890,IPC,379,1,1
30892,IPC,379,1,1
30893,IPC,420,1,1
30895,IT,66D,1,1
30896,IPC,302,1,1
30897,IPC,420,1,1
30899,IPC,304A,1,1
30901,NDPS,21,1,1
30902,IPC,302,1,1
30903,NDPS,20,1,1
30904,NDPS,20,1,1
30905,IT,66C,1,1
30906,IPC,279,1,1
30907,IPC,379,1,1
30908,IPC,379,1,1
30909,IPC,302,1,1
30910,IPC,379,1,1
30911,IPC,420,1,1
30912,IPC,420,1,1
30913,IPC,379,1,1
30914,IT,66C,1,1
30915,IPC,279,1,1
30916,IPC,379,1,1
30917,IT,66D,1,1
30918,IT,66D,1,1
30919,NDPS,20,1,1
30921,IPC,420,1,1
30922,IPC,307,1,1
30923,IPC,420,1,1
30924,NDPS,20,1,1
30925,IT,66D,1,1
30926,IPC,420,1,1
30927,NDPS,20,1,1
30928,IPC,379,1,1
30930,IPC,279,1,1
30931,IT,66C,1,1
30932,IPC,379,1,1
30933,IPC,279,1,1
30934,IPC,420,1,1
30935,IT,66D,1,1
30936,NDPS,20,1,1
30937,IPC,420,1,1
30938,IPC,379,1,1
30939,IPC,420,1,1
30940,IT,66C,1,1
30941,NDPS,21,1,1
30942,IPC,420,1,1
30943,IPC,302,1,1
30945,IT,66D,1,1
30946,IPC,420,1,1
30947,IPC,302,1,1
30948,IPC,302,1,1
30949,IPC,279,1,1
30950,IPC,379,1,1
30951,IPC,302,1,1
30952,IPC,420,1,1
30953,IPC,302,1,1
30955,IPC,379,1,1
30956,IPC,379,1,1
30959,IT,66D,1,1
30960,IPC,420,1,1
30961,IPC,420,1,1
30962,IPC,279,1,1
30963,IT,66D,1,1
30964,IT,66D,1,1
30965,IT,66C,1,1
30966,IPC,307,1,1
30968,IPC,304A,1,1
30969,IPC,304A,1,1
30970,IT,66C,1,1
30971,IT,66C,1,1
30972,NDPS,21,1,1
30973,IT,66C,1,1
30974,NDPS,21,1,1
30975,IPC,302,1,1
30976,IT,66C,1,1
30977,NDPS,21,1,1
30978,NDPS,21,1,1
30979,IPC,420,1,1
30980,IPC,307,1,1
30981,IT,66D,1,1
30982,NDPS,20,1,1
30983,NDPS,21,1,1
30984,IPC,304A,1,1
30985,IPC,420,1,1
30987,IPC,302,1,1
30988,NDPS,21,1,1
30989,IPC,420,1,1
30990,IPC,420,1,1
30992,IPC,302,1,1
30993,IT,66C,1,1
30994,IPC,307,1,1
30995,IPC,304A,1,1
30996,IT,66D,1,1
30997,IPC,420,1,1
