ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
9960,20903,1,2022-02-25,1,5,259,332,129,52393,1,0
9961,20903,1,2022-02-24,1,9,259,332,129,52394,1,0
9962,20904,1,2026-09-09,1,9,249,137,127,52395,1,0
9963,20904,1,2026-09-09,1,25,249,137,127,52396,1,0
9964,20904,1,2026-09-08,1,6,249,137,127,52397,1,0
9965,20908,1,2024-12-15,1,24,159,144,78,52405,1,0
9966,20911,1,2025-09-21,1,25,7,488,5,52410,1,0
9967,20911,1,2025-09-20,1,26,7,488,5,52411,1,0
9968,20913,1,2021-02-07,1,9,228,67,112,52414,1,0
9969,20917,1,2022-09-15,1,4,199,458,98,52425,1,0
9970,20917,1,2022-09-13,1,11,199,458,98,52426,1,0
9971,20922,1,2026-05-25,1,18,137,299,69,52438,1,0
9972,20931,1,2024-07-03,1,11,60,165,27,52464,1,0
9973,20931,1,2024-07-17,1,24,60,165,27,52465,1,0
9974,20941,1,2026-03-03,1,7,171,232,83,52483,1,0
9975,20942,1,2021-12-31,1,31,222,57,106,52484,1,0
9976,20957,1,2020-08-15,1,9,71,434,29,52522,1,0
9977,20957,1,2020-08-19,1,13,71,434,29,52523,1,0
9978,20959,1,2020-05-21,1,22,263,405,128,52527,1,0
9979,20959,1,2020-05-27,1,19,263,405,128,52528,1,0
9980,20959,1,2020-05-23,1,27,263,405,128,52529,1,0
9981,20960,1,2026-12-16,1,11,35,354,19,52531,1,0
9982,20960,1,2026-12-23,1,24,35,354,19,52532,1,0
9983,20962,1,2026-02-04,1,24,230,143,113,52535,1,0
9984,20962,1,2026-02-03,1,17,230,143,113,52536,1,0
9985,20962,1,2026-01-28,1,24,230,143,113,52537,1,0
9986,20966,1,2021-01-27,1,5,28,239,12,52545,1,0
9987,20966,1,2021-01-16,1,18,28,239,12,52546,1,0
9988,20970,1,2024-06-30,1,29,168,342,81,52552,1,0
9989,20974,1,2026-08-03,1,17,137,299,71,52561,1,0
9990,20978,1,2023-01-16,1,29,89,107,41,52571,1,0
9991,20978,1,2023-01-22,1,21,89,107,41,52572,1,0
9992,20978,1,2023-01-16,1,22,89,107,41,52573,1,0
9993,20978,1,2023-02-04,1,12,89,107,41,52574,1,0
9994,20979,1,2022-06-21,1,20,187,30,95,52576,1,0
9995,20979,1,2022-06-08,1,5,187,30,95,52577,1,0
9996,20988,1,2025-01-11,1,15,142,145,69,52594,1,0
9997,20988,1,2025-01-21,1,18,142,145,69,52595,1,0
9998,21005,1,2026-03-02,1,27,62,48,23,52636,1,0
9999,21005,1,2026-02-05,1,29,62,48,23,52637,1,0
10000,21011,1,2023-01-01,1,2,14,390,10,52652,1,0
10001,21011,1,2023-01-26,1,7,14,390,10,52653,1,0
10002,21016,1,2021-10-09,1,13,103,463,45,52666,1,0
10003,21024,1,2020-09-26,1,26,40,161,19,52687,1,0
10004,21024,1,2020-09-30,1,7,40,161,19,52688,1,0
10005,21027,1,2021-07-01,1,10,153,284,78,52691,1,0
10006,21027,1,2021-06-29,1,1,153,284,78,52693,1,0
10007,21027,1,2021-06-18,1,7,153,284,78,52694,1,0
10008,21029,1,2025-09-30,1,25,90,157,41,52697,1,0
10009,21029,1,2025-10-14,1,9,90,157,41,52698,1,0
10010,21039,1,2020-11-10,1,27,8,138,3,52721,1,0
10011,21039,1,2020-11-22,1,17,8,138,3,52722,1,0
10012,21039,1,2020-11-18,1,4,8,138,3,52724,1,0
10013,21042,1,2024-03-09,1,2,250,355,126,52727,1,0
10014,21042,1,2024-03-24,1,16,250,355,126,52728,1,0
10015,21042,1,2024-03-25,1,2,250,355,126,52729,1,0
10016,21042,1,2024-03-04,1,12,250,355,126,52730,1,0
10017,21058,1,2024-11-11,1,24,76,490,35,52759,1,0
10018,21075,1,2022-11-14,1,11,241,432,120,52788,1,0
10019,21075,1,2022-11-11,1,23,241,432,120,52789,1,0
10020,21075,1,2022-11-18,1,26,241,432,120,52790,1,0
10021,21077,1,2023-11-24,1,7,131,472,65,52795,1,0
10022,21080,1,2024-01-07,1,13,53,91,20,52804,1,0
10023,21083,1,2023-06-02,1,17,75,418,35,52810,1,0
10024,21083,1,2023-05-31,1,18,75,418,35,52811,1,0
10025,21083,1,2023-05-10,1,17,75,418,35,52812,1,0
10026,21083,1,2023-05-07,1,25,75,418,35,52813,1,0
10027,21084,1,2022-10-03,1,22,164,378,79,52814,1,0
10028,21084,1,2022-10-14,1,20,164,378,79,52815,1,0
10029,21084,1,2022-10-13,1,10,164,378,79,52816,1,0
10030,21084,1,2022-09-30,1,7,164,378,79,52817,1,0
10031,21086,1,2025-06-20,1,10,225,252,113,52822,1,0
10032,21086,1,2025-06-16,1,21,225,252,113,52823,1,0
10033,21086,1,2025-06-16,1,21,225,252,113,52824,1,0
10034,21086,1,2025-06-10,1,31,225,252,113,52825,1,0
10035,21089,1,2022-11-21,1,23,84,221,39,52830,1,0
10036,21089,1,2022-10-28,1,24,84,221,39,52832,1,0
10037,21089,1,2022-11-10,1,24,84,221,39,52833,1,0
10038,21093,1,2025-02-07,1,16,125,195,59,52840,1,0
10039,21093,1,2025-01-24,1,17,125,195,59,52841,1,0
10040,21094,1,2022-11-29,1,10,251,384,127,52842,1,0
10041,21095,1,2020-06-19,1,16,18,481,8,52844,1,0
10042,21098,1,2021-06-01,1,27,180,430,92,52851,1,0
10043,21098,1,2021-06-29,1,5,180,430,92,52853,1,0
10044,21099,1,2020-12-12,1,8,44,336,19,52855,1,0
10045,21101,1,2020-05-10,1,26,230,391,115,52858,1,0
10046,21103,1,2022-11-21,1,19,171,443,80,52863,1,0
10047,21103,1,2022-11-23,1,1,171,443,80,52864,1,0
10048,21103,1,2022-12-01,1,5,171,443,80,52865,1,0
10049,21103,1,2022-11-26,1,19,171,443,80,52866,1,0
10050,21108,1,2023-03-13,1,17,165,465,83,52872,1,0
10051,21108,1,2023-02-23,1,17,165,465,83,52873,1,0
10052,21111,1,2022-11-08,1,16,136,163,72,52878,1,0
10053,21121,1,2021-02-11,1,3,143,171,71,52903,1,0
10054,21122,1,2021-09-10,1,22,85,96,40,52904,1,0
10055,21122,1,2021-09-10,1,7,85,96,40,52906,1,0
10056,21122,1,2021-08-23,1,2,85,96,40,52907,1,0
10057,21127,1,2025-02-06,1,30,172,450,81,52917,1,0
10058,21127,1,2025-02-07,1,16,172,450,81,52919,1,0
10059,21128,1,2025-11-27,1,19,124,288,62,52921,1,0
10060,21128,1,2025-11-29,1,8,124,288,62,52922,1,0
10061,21128,1,2025-12-09,1,5,124,288,62,52923,1,0
10062,21129,1,2024-07-15,1,30,176,250,84,52925,1,0
10063,21129,1,2024-07-28,1,9,176,250,84,52926,1,0
10064,21131,1,2024-01-20,1,11,82,421,40,52931,1,0
10065,21131,1,2024-01-23,1,11,82,421,40,52932,1,0
10066,21133,1,2026-06-26,1,3,21,290,15,52937,1,0
10067,21134,1,2024-08-08,1,27,96,470,44,52938,1,0
10068,21138,1,2026-05-16,1,26,199,101,96,52946,1,0
10069,21138,1,2026-05-07,1,26,199,101,96,52948,1,0
10070,21140,1,2020-12-16,1,26,131,472,63,52951,1,0
10071,21144,1,2024-11-02,1,29,67,187,33,52963,1,0
10072,21149,1,2023-04-02,1,16,67,329,31,52978,1,0
10073,21149,1,2023-04-07,1,1,67,329,31,52979,1,0
10074,21150,1,2020-10-27,1,18,153,284,78,52980,1,0
10075,21150,1,2020-10-19,1,27,153,284,78,52981,1,0
10076,21150,1,2020-10-03,1,27,153,284,78,52982,1,0
10077,21150,1,2020-10-18,1,6,153,284,78,52983,1,0
10078,21152,1,2025-05-11,1,17,64,240,24,52988,1,0
10079,21152,1,2025-05-16,1,5,64,240,24,52989,1,0
10080,21154,1,2023-03-25,1,22,87,114,40,52993,1,0
10081,21154,1,2023-03-03,1,24,87,114,40,52994,1,0
10082,21156,1,2025-12-02,1,23,233,328,118,52996,1,0
10083,21156,1,2025-12-05,1,26,233,328,118,52997,1,0
10084,21157,1,2023-01-03,1,26,219,312,108,52998,1,0
10085,21157,1,2023-01-25,1,17,219,312,108,52999,1,0
10086,21160,1,2022-06-30,1,23,193,398,95,53005,1,0
10087,21160,1,2022-07-01,1,14,193,398,95,53006,1,0
10088,21162,1,2022-07-20,1,25,126,184,63,53011,1,0
10089,21162,1,2022-07-09,1,22,126,184,63,53012,1,0
10090,21162,1,2022-07-26,1,1,126,184,63,53013,1,0
10091,21162,1,2022-07-08,1,2,126,184,63,53014,1,0
10092,21167,1,2020-09-23,1,9,256,426,128,53023,1,0
10093,21171,1,2025-09-29,1,27,169,34,80,53034,1,0
10094,21171,1,2025-09-04,1,29,169,34,80,53035,1,0
10095,21172,1,2024-06-26,1,12,170,473,83,53037,1,0
10096,21172,1,2024-07-14,1,29,170,473,83,53038,1,0
10097,21177,1,2025-12-22,1,28,190,272,95,53047,1,0
10098,21177,1,2025-12-13,1,29,190,272,95,53048,1,0
10099,21177,1,2025-12-21,1,30,190,272,95,53049,1,0
10100,21180,1,2024-04-22,1,11,33,46,21,53057,1,0
10101,21186,1,2025-07-21,1,12,38,263,19,53074,1,0
10102,21186,1,2025-07-15,1,13,38,263,19,53075,1,0
10103,21187,1,2024-03-09,1,27,242,86,120,53077,1,0
10104,21187,1,2024-02-29,1,29,242,86,120,53078,1,0
10105,21187,1,2024-02-13,1,28,242,86,120,53079,1,0
10106,21188,1,2023-06-18,1,24,56,110,16,53080,1,0
10107,21188,1,2023-06-03,1,11,56,110,16,53081,1,0
10108,21190,1,2020-05-22,1,8,122,209,58,53085,1,0
10109,21192,1,2020-06-28,1,1,31,477,17,53087,1,0
10110,21196,1,2020-12-01,1,29,189,367,95,53092,1,0
10111,21196,1,2020-11-22,1,24,189,367,95,53094,1,0
10112,21200,1,2023-08-11,1,23,60,165,24,53099,1,0
10113,21204,1,2024-12-20,1,12,157,435,78,53108,1,0
10114,21204,1,2024-12-09,1,25,157,435,78,53109,1,0
10115,21204,1,2024-12-25,1,8,157,435,78,53110,1,0
10116,21207,1,2023-03-24,1,19,174,372,88,53116,1,0
10117,21207,1,2023-03-12,1,30,174,372,88,53117,1,0
10118,21207,1,2023-03-19,1,21,174,372,88,53118,1,0
10119,21207,1,2023-03-27,1,29,174,372,88,53119,1,0
10120,21208,1,2023-08-25,1,6,259,173,128,53121,1,0
10121,21209,1,2025-04-09,1,29,67,187,30,53124,1,0
10122,21209,1,2025-03-23,1,6,67,187,30,53125,1,0
10123,21209,1,2025-04-09,1,6,67,187,30,53126,1,0
10124,21209,1,2025-04-18,1,24,67,187,30,53127,1,0
10125,21212,1,2025-10-15,1,4,197,188,96,53134,1,0
10126,21212,1,2025-10-18,1,10,197,188,96,53136,1,0
10127,21213,1,2025-07-21,1,3,56,110,17,53137,1,0
10128,21213,1,2025-07-17,1,7,56,110,17,53138,1,0
10129,21213,1,2025-07-16,1,8,56,110,17,53139,1,0
10130,21213,1,2025-07-09,1,1,56,110,17,53140,1,0
10131,21214,1,2022-04-30,1,24,213,426,104,53141,1,0
10132,21214,1,2022-05-01,1,12,213,426,104,53143,1,0
10133,21218,1,2022-04-28,1,23,127,309,68,53151,1,0
10134,21218,1,2022-05-22,1,8,127,309,68,53152,1,0
10135,21220,1,2026-12-24,1,16,248,92,125,53157,1,0
10136,21220,1,2026-12-23,1,23,248,92,125,53158,1,0
10137,21220,1,2026-12-08,1,4,248,92,125,53159,1,0
10138,21220,1,2026-12-30,1,29,248,92,125,53160,1,0
10139,21228,1,2024-03-14,1,2,152,133,73,53179,1,0
10140,21228,1,2024-03-06,1,5,152,133,73,53180,1,0
10141,21232,1,2022-07-15,1,9,21,290,15,53187,1,0
10142,21234,1,2024-11-08,1,9,21,290,14,53190,1,0
10143,21234,1,2024-11-12,1,27,21,290,14,53191,1,0
10144,21238,1,2022-01-14,1,17,230,391,113,53201,1,0
10145,21238,1,2022-01-18,1,17,230,391,113,53203,1,0
10146,21238,1,2022-01-08,1,17,230,391,113,53204,1,0
10147,21239,1,2022-07-25,1,4,189,8,95,53205,1,0
10148,21243,1,2020-08-03,1,7,207,73,104,53213,1,0
10149,21243,1,2020-08-25,1,1,207,73,104,53214,1,0
10150,21252,1,2023-03-29,1,12,3,408,1,53237,1,0
10151,21255,1,2023-10-20,1,30,171,199,82,53241,1,0
10152,21256,1,2025-08-22,1,17,146,38,74,53243,1,0
10153,21256,1,2025-08-27,1,6,146,38,74,53244,1,0
10154,21261,1,2026-08-11,1,10,147,103,77,53257,1,0
10155,21261,1,2026-07-28,1,11,147,103,77,53258,1,0
10156,21261,1,2026-08-10,1,11,147,103,77,53259,1,0
10157,21261,1,2026-08-20,1,15,147,103,77,53260,1,0
10158,21262,1,2021-08-07,1,31,134,253,70,53261,1,0
10159,21263,1,2022-05-31,1,18,16,241,7,53262,1,0
10160,21263,1,2022-06-03,1,29,16,241,7,53264,1,0
10161,21264,1,2026-09-27,1,18,56,110,16,53265,1,0
10162,21264,1,2026-10-24,1,13,56,110,16,53266,1,0
10163,21264,1,2026-10-20,1,13,56,110,16,53267,1,0
10164,21266,1,2022-03-14,1,21,231,306,119,53270,1,0
10165,21275,1,2022-01-21,1,17,65,276,27,53287,1,0
10166,21275,1,2022-02-11,1,9,65,276,27,53288,1,0
10167,21284,1,2020-08-30,1,2,174,372,87,53309,1,0
10168,21289,1,2025-05-14,1,27,183,386,91,53327,1,0
10169,21289,1,2025-06-03,1,29,183,386,91,53328,1,0
10170,21291,1,2025-02-06,1,22,65,304,22,53332,1,0
10171,21291,1,2025-01-30,1,14,65,304,22,53333,1,0
10172,21295,1,2025-05-07,1,11,251,384,125,53345,1,0
10173,21295,1,2025-04-21,1,2,251,384,125,53347,1,0
10174,21295,1,2025-05-04,1,6,251,384,125,53348,1,0
10175,21299,1,2022-09-07,1,30,65,311,24,53356,1,0
10176,21299,1,2022-09-12,1,26,65,311,24,53357,1,0
10177,21299,1,2022-09-17,1,22,65,311,24,53358,1,0
10178,21299,1,2022-09-14,1,29,65,311,24,53359,1,0
10179,21301,1,2024-10-20,1,21,167,262,81,53364,1,0
10180,21304,1,2022-09-03,1,31,158,366,79,53369,1,0
10181,21304,1,2022-09-23,1,4,158,366,79,53370,1,0
10182,21306,1,2025-08-30,1,1,108,142,52,53372,1,0
10183,21306,1,2025-08-23,1,7,108,142,52,53373,1,0
10184,21306,1,2025-09-08,1,2,108,142,52,53374,1,0
10185,21306,1,2025-09-12,1,9,108,142,52,53375,1,0
10186,21314,1,2022-10-20,1,8,250,274,125,53396,1,0
10187,21314,1,2022-10-28,1,5,250,274,125,53397,1,0
10188,21314,1,2022-10-24,1,9,250,274,125,53398,1,0
10189,21315,1,2020-03-25,1,22,1,22,2,53399,1,0
10190,21315,1,2020-03-06,1,21,1,22,2,53401,1,0
10191,21315,1,2020-03-17,1,28,1,22,2,53402,1,0
10192,21316,1,2020-11-01,1,17,213,426,103,53403,1,0
10193,21316,1,2020-10-24,1,2,213,426,103,53404,1,0
10194,21316,1,2020-10-13,1,31,213,426,103,53405,1,0
10195,21316,1,2020-10-18,1,7,213,426,103,53406,1,0
10196,21320,1,2024-05-24,1,14,155,338,79,53416,1,0
10197,21320,1,2024-04-27,1,30,155,338,79,53417,1,0
10198,21320,1,2024-05-07,1,29,155,338,79,53418,1,0
10199,21321,1,2021-05-26,1,14,105,51,51,53419,1,0
10200,21333,1,2024-12-18,1,28,81,450,40,53450,1,0
10201,21335,1,2023-09-30,1,9,242,59,120,53452,1,0
10202,21335,1,2023-09-26,1,17,242,59,120,53453,1,0
10203,21335,1,2023-10-06,1,12,242,59,120,53455,1,0
10204,21336,1,2025-10-18,1,31,75,418,35,53456,1,0
10205,21336,1,2025-11-04,1,21,75,418,35,53457,1,0
10206,21336,1,2025-10-17,1,11,75,418,35,53458,1,0
10207,21336,1,2025-10-30,1,19,75,418,35,53459,1,0
10208,21341,1,2023-01-22,1,4,232,349,119,53471,1,0
10209,21346,1,2021-06-06,1,19,87,114,40,53477,1,0
10210,21346,1,2021-05-22,1,4,87,114,40,53478,1,0
10211,21346,1,2021-05-26,1,5,87,114,40,53479,1,0
10212,21352,1,2024-05-31,1,16,78,270,39,53497,1,0
10213,21357,1,2022-05-07,1,3,68,318,33,53513,1,0
10214,21359,1,2023-04-20,1,23,178,375,88,53518,1,0
10215,21372,1,2020-01-25,1,13,4,9,2,53554,1,0
10216,21373,1,2024-12-20,1,26,255,76,130,53555,1,0
10217,21384,1,2026-10-02,1,20,48,441,17,53578,1,0
10218,21384,1,2026-10-17,1,24,48,441,17,53579,1,0
10219,21384,1,2026-09-25,1,12,48,441,17,53580,1,0
10220,21385,1,2025-01-09,1,14,126,184,68,53581,1,0
10221,21400,1,2022-03-04,1,4,235,313,117,53612,1,0
10222,21408,1,2021-04-30,1,31,23,416,15,53636,1,0
10223,21408,1,2021-05-18,1,3,23,416,15,53638,1,0
10224,21409,1,2026-09-04,1,8,15,69,6,53640,1,0
10225,21409,1,2026-09-02,1,6,15,69,6,53641,1,0
10226,21413,1,2027-01-27,1,11,86,233,39,53650,1,0
10227,21413,1,2027-01-27,1,21,86,233,39,53651,1,0
10228,21414,1,2022-03-25,1,11,200,451,97,53654,1,0
10229,21419,1,2024-04-25,1,23,52,84,19,53663,1,0
10230,21419,1,2024-04-28,1,4,52,84,19,53664,1,0
10231,21419,1,2024-04-25,1,2,52,84,19,53665,1,0
10232,21421,1,2026-04-01,1,11,67,187,30,53671,1,0
10233,21428,1,2025-02-02,1,16,92,256,42,53688,1,0
10234,21428,1,2025-01-19,1,9,92,256,42,53689,1,0
10235,21439,1,2026-01-20,1,11,29,29,19,53719,1,0
10236,21439,1,2025-12-31,1,7,29,29,19,53720,1,0
10237,21451,1,2022-10-10,1,18,95,387,44,53750,1,0
10238,21451,1,2022-10-12,1,24,95,387,44,53751,1,0
10239,21451,1,2022-10-14,1,29,95,387,44,53752,1,0
10240,21451,1,2022-10-14,1,1,95,387,44,53753,1,0
10241,21455,1,2022-05-22,1,3,219,312,110,53762,1,0
10242,21455,1,2022-05-17,1,23,219,312,110,53763,1,0
10243,21457,1,2026-05-25,1,11,39,226,17,53765,1,0
10244,21457,1,2026-05-24,1,17,39,226,17,53766,1,0
10245,21459,1,2020-07-07,1,2,145,360,76,53772,1,0
10246,21459,1,2020-07-22,1,21,145,360,76,53773,1,0
10247,21459,1,2020-07-21,1,19,145,360,76,53774,1,0
10248,21462,1,2026-04-23,1,24,49,209,21,53782,1,0
10249,21465,1,2021-04-06,1,4,76,35,38,53788,1,0
10250,21465,1,2021-04-04,1,10,76,35,38,53789,1,0
10251,21469,1,2024-04-10,1,4,72,145,37,53799,1,0
10252,21469,1,2024-04-10,1,2,72,145,37,53800,1,0
10253,21469,1,2024-04-15,1,30,72,145,37,53801,1,0
10254,21469,1,2024-04-17,1,13,72,145,37,53802,1,0
10255,21470,1,2023-04-16,1,15,73,203,38,53803,1,0
10256,21470,1,2023-04-17,1,29,73,203,38,53804,1,0
10257,21470,1,2023-04-16,1,26,73,203,38,53805,1,0
10258,21470,1,2023-04-30,1,21,73,203,38,53806,1,0
10259,21474,1,2026-09-28,1,8,215,303,102,53812,1,0
10260,21474,1,2026-10-08,1,16,215,303,102,53813,1,0
10261,21479,1,2022-08-11,1,1,40,161,21,53823,1,0
10262,21482,1,2026-02-03,1,5,47,345,19,53828,1,0
10263,21482,1,2026-01-25,1,30,47,345,19,53829,1,0
10264,21486,1,2025-08-19,1,14,221,469,106,53841,1,0
10265,21488,1,2025-12-21,1,7,69,138,30,53844,1,0
10266,21488,1,2026-01-02,1,6,69,138,30,53845,1,0
10267,21488,1,2026-01-11,1,15,69,138,30,53846,1,0
10268,21488,1,2025-12-19,1,5,69,138,30,53847,1,0
10269,21493,1,2023-09-29,1,28,89,107,42,53859,1,0
10270,21493,1,2023-10-02,1,22,89,107,42,53860,1,0
10271,21493,1,2023-09-23,1,4,89,107,42,53861,1,0
10272,21499,1,2021-01-22,1,11,111,410,50,53873,1,0
10273,21499,1,2021-02-05,1,1,111,410,50,53874,1,0
10274,21499,1,2021-02-07,1,18,111,410,50,53875,1,0
10275,21499,1,2021-02-11,1,20,111,410,50,53876,1,0
10276,21501,1,2021-03-20,1,3,252,267,125,53879,1,0
10277,21501,1,2021-03-24,1,9,252,267,125,53880,1,0
10278,21501,1,2021-04-08,1,23,252,267,125,53881,1,0
10279,21502,1,2023-05-18,1,13,31,474,19,53882,1,0
10280,21514,1,2026-03-13,1,31,74,406,35,53910,1,0
10281,21514,1,2026-03-17,1,25,74,406,35,53911,1,0
10282,21515,1,2023-09-05,1,3,227,305,111,53912,1,0
10283,21520,1,2021-12-13,1,30,132,283,63,53925,1,0
10284,21520,1,2021-12-10,1,30,132,283,63,53926,1,0
10285,21520,1,2021-11-26,1,1,132,283,63,53927,1,0
10286,21528,1,2021-03-16,1,4,42,83,20,53946,1,0
10287,21530,1,2023-12-31,1,10,155,102,79,53949,1,0
10288,21530,1,2024-01-12,1,14,155,102,79,53950,1,0
10289,21530,1,2024-01-09,1,21,155,102,79,53951,1,0
10290,21534,1,2025-05-06,1,25,151,245,73,53959,1,0
10291,21534,1,2025-05-10,1,25,151,245,73,53960,1,0
10292,21536,1,2022-02-11,1,18,148,237,75,53965,1,0
10293,21536,1,2022-02-11,1,17,148,237,75,53966,1,0
10294,21536,1,2022-02-21,1,31,148,237,75,53967,1,0
10295,21536,1,2022-02-04,1,28,148,237,75,53968,1,0
10296,21542,1,2020-10-24,1,3,50,268,18,53984,1,0
10297,21542,1,2020-10-20,1,26,50,268,18,53985,1,0
10298,21542,1,2020-11-09,1,11,50,268,18,53986,1,0
10299,21549,1,2020-06-05,1,28,163,134,79,54004,1,0
10300,21550,1,2026-09-30,1,12,235,313,117,54005,1,0
10301,21550,1,2026-10-10,1,12,235,313,117,54006,1,0
10302,21550,1,2026-10-02,1,7,235,313,117,54007,1,0
10303,21557,1,2024-11-12,1,24,165,462,80,54020,1,0
10304,21557,1,2024-11-18,1,25,165,462,80,54021,1,0
10305,21557,1,2024-10-27,1,7,165,462,80,54022,1,0
10306,21557,1,2024-11-05,1,11,165,462,80,54023,1,0
10307,21560,1,2022-07-12,1,14,33,46,20,54028,1,0
10308,21560,1,2022-06-24,1,1,33,46,20,54029,1,0
10309,21560,1,2022-06-22,1,28,33,46,20,54030,1,0
10310,21560,1,2022-06-27,1,16,33,46,20,54031,1,0
10311,21563,1,2026-03-16,1,30,126,227,67,54038,1,0
10312,21563,1,2026-03-03,1,28,126,227,67,54040,1,0
10313,21567,1,2022-10-27,1,24,100,306,47,54050,1,0
10314,21567,1,2022-11-09,1,21,100,306,47,54051,1,0
10315,21568,1,2022-05-05,1,1,170,473,80,54052,1,0
10316,21573,1,2023-02-09,1,14,34,308,20,54061,1,0
10317,21573,1,2023-01-24,1,2,34,308,20,54062,1,0
10318,21573,1,2023-02-16,1,18,34,308,20,54063,1,0
10319,21574,1,2020-07-26,1,12,231,100,118,54064,1,0
10320,21581,1,2023-08-10,1,17,48,175,21,54080,1,0
10321,21581,1,2023-09-06,1,23,48,175,21,54081,1,0
10322,21581,1,2023-08-30,1,30,48,175,21,54082,1,0
10323,21581,1,2023-08-18,1,31,48,175,21,54083,1,0
10324,21588,1,2023-04-07,1,20,159,144,79,54104,1,0
10325,21588,1,2023-03-31,1,27,159,144,79,54105,1,0
10326,21588,1,2023-04-02,1,30,159,144,79,54106,1,0
10327,21589,1,2024-05-10,1,14,165,465,80,54108,1,0
10328,21589,1,2024-05-31,1,12,165,465,80,54109,1,0
10329,21589,1,2024-05-25,1,14,165,465,80,54110,1,0
10330,21590,1,2022-11-16,1,9,247,231,125,54112,1,0
10331,21590,1,2022-11-05,1,9,247,231,125,54113,1,0
10332,21590,1,2022-11-16,1,15,247,231,125,54114,1,0
10333,21592,1,2023-07-19,1,31,166,289,80,54117,1,0
10334,21592,1,2023-07-20,1,20,166,289,80,54118,1,0
10335,21592,1,2023-07-28,1,19,166,289,80,54119,1,0
10336,21592,1,2023-07-09,1,21,166,289,80,54120,1,0
10337,21594,1,2020-10-12,1,4,116,238,55,54124,1,0
10338,21595,1,2022-09-21,1,1,86,233,39,54125,1,0
10339,21595,1,2022-09-23,1,7,86,233,39,54126,1,0
10340,21595,1,2022-09-05,1,5,86,233,39,54127,1,0
10341,21596,1,2024-07-04,1,19,242,86,123,54128,1,0
10342,21596,1,2024-07-07,1,7,242,86,123,54129,1,0
10343,21599,1,2021-11-16,1,6,235,313,117,54134,1,0
10344,21599,1,2021-11-28,1,23,235,313,117,54135,1,0
10345,21599,1,2021-11-19,1,31,235,313,117,54136,1,0
10346,21599,1,2021-12-02,1,16,235,313,117,54137,1,0
10347,21600,1,2022-07-18,1,16,78,160,40,54138,1,0
10348,21601,1,2025-10-05,1,9,71,434,30,54139,1,0
10349,21610,1,2022-05-17,1,27,98,440,43,54165,1,0
10350,21612,1,2021-02-18,1,19,258,111,128,54169,1,0
10351,21612,1,2021-01-26,1,2,258,111,128,54172,1,0
10352,21615,1,2021-05-31,1,14,55,81,17,54177,1,0
10353,21632,1,2024-02-18,1,11,114,193,55,54216,1,0
10354,21632,1,2024-02-22,1,22,114,193,55,54217,1,0
10355,21632,1,2024-02-16,1,25,114,193,55,54219,1,0
10356,21633,1,2026-09-22,1,28,223,2,112,54220,1,0
10357,21634,1,2022-09-02,1,7,142,295,70,54221,1,0
10358,21634,1,2022-09-03,1,31,142,295,70,54222,1,0
10359,21635,1,2022-05-18,1,14,40,161,20,54223,1,0
10360,21643,1,2024-06-19,1,7,89,107,41,54241,1,0
10361,21643,1,2024-06-08,1,26,89,107,41,54242,1,0
10362,21643,1,2024-07-02,1,3,89,107,41,54243,1,0
10363,21653,1,2021-09-17,1,26,118,170,55,54267,1,0
10364,21653,1,2021-09-20,1,7,118,170,55,54268,1,0
10365,21653,1,2021-09-29,1,29,118,170,55,54269,1,0
10366,21657,1,2024-03-01,1,14,239,201,119,54277,1,0
10367,21658,1,2026-06-14,1,15,168,152,83,54278,1,0
10368,21658,1,2026-05-18,1,20,168,152,83,54279,1,0
10369,21658,1,2026-05-21,1,28,168,152,83,54280,1,0
10370,21662,1,2022-01-04,1,8,139,129,72,54289,1,0
10371,21662,1,2021-12-31,1,28,139,129,72,54290,1,0
10372,21666,1,2024-07-02,1,19,250,369,127,54300,1,0
10373,21666,1,2024-06-08,1,10,250,369,127,54301,1,0
10374,21667,1,2022-03-13,1,6,71,434,28,54303,1,0
10375,21680,1,2026-07-15,1,26,137,4,71,54338,1,0
10376,21681,1,2022-06-29,1,23,209,460,102,54339,1,0
10377,21681,1,2022-07-21,1,22,209,460,102,54340,1,0
10378,21681,1,2022-07-01,1,26,209,460,102,54341,1,0
10379,21682,1,2022-05-11,1,1,239,302,119,54343,1,0
10380,21682,1,2022-05-05,1,17,239,302,119,54344,1,0
10381,21682,1,2022-05-10,1,5,239,302,119,54345,1,0
10382,21687,1,2020-03-14,1,27,200,72,96,54358,1,0
10383,21687,1,2020-03-30,1,10,200,72,96,54359,1,0
10384,21687,1,2020-04-11,1,8,200,72,96,54360,1,0
10385,21695,1,2026-02-10,1,26,73,203,35,54376,1,0
10386,21702,1,2024-06-20,1,25,65,343,26,54391,1,0
10387,21706,1,2026-05-17,1,20,67,329,28,54399,1,0
10388,21706,1,2026-05-05,1,27,67,329,28,54400,1,0
10389,21706,1,2026-05-10,1,19,67,329,28,54401,1,0
10390,21707,1,2026-09-14,1,30,26,211,11,54402,1,0
10391,21707,1,2026-09-22,1,22,26,211,11,54403,1,0
10392,21707,1,2026-09-25,1,4,26,211,11,54404,1,0
